ticker,name,naver_tab,asset_class,risk_type,region,nav,market_cap_억,return_3m_pct
429010,TIGER 미국나스닥넥스트100,4,overseas_equity,위험자산,USA,17206.0,86,-3.4208
487920,ACE 인도시장대표BIG5그룹액티브,4,overseas_equity,위험자산,India,7803.0,86,-14.6222
433250,UNICORN R&D 액티브,1,domestic_equity,위험자산,KRX,21396.0,86,20.6755
381570,HANARO Fn친환경에너지,2,domestic_theme,위험자산,KRX,11363.0,85,36.4741
450180,KODEX 한중전기차(합성),7,mixed_bond,안전자산,KRX,13215.0,85,14.1921
174350,TIGER 로우볼,2,domestic_theme,위험자산,KRX,20201.0,85,8.6045
0084D0,KIWOOM 미국테크100월간목표헤지액티브,7,mixed_bond,안전자산,KRX,10645.0,85,-2.7612
488290,마이다스 일본테크액티브,4,overseas_equity,위험자산,Japan,34253.0,85,5.9757
0005C0,RISE 미국S&P500엔화노출(합성 H),6,bond_money_market,안전자산,KRX,10620.0,85,-7.7285
390400,KODEX 미국스마트모빌리티S&P,4,overseas_equity,위험자산,USA,7117.0,85,-4.5186
139290,TIGER 200 경기소비재,2,domestic_theme,위험자산,KRX,26193.0,84,21.9616
437370,RISE 글로벌농업경제,4,overseas_equity,위험자산,Global,11051.0,83,12.836
435540,KIWOOM TDF2040액티브,7,mixed_bond,안전자산,KRX,16513.0,82,0.0303
0131A0,SOL 차이나소비트렌드,4,overseas_equity,위험자산,China,11260.0,82,7.1942
499150,SOL 미국S&P500엔화노출(H),4,overseas_equity,위험자산,USA,10291.0,82,-6.6433
0154H0,KoAct 차이나바이오헬스케어액티브,4,overseas_equity,위험자산,China,8767.0,82,
182490,TIGER 단기선진하이일드(합성 H),6,bond_money_market,안전자산,KRX,13639.0,82,-0.9479
0053M0,더제이 중소형포커스액티브,2,domestic_theme,위험자산,KRX,13576.0,81,28.4889
497520,ACE 일라이릴리밸류체인,4,overseas_equity,위험자산,Other_Overseas,11587.0,81,-9.945
462340,에셋플러스 글로벌다이나믹시니어액티브,4,overseas_equity,위험자산,Global,15614.0,81,-11.566
457930,BNK 미래전략기술액티브,2,domestic_theme,위험자산,KRX,26769.0,80,32.0903
438740,마이다스 중소형액티브,2,domestic_theme,위험자산,KRX,35720.0,80,13.3289
429980,SOL 한국형글로벌전기차&2차전지액티브,7,mixed_bond,안전자산,KRX,16045.0,80,0.7182
413220,SOL 차이나태양광CSI(합성),4,overseas_equity,위험자산,China,6662.0,79,21.7789
227570,TIGER 우량가치,2,domestic_theme,위험자산,KRX,20260.0,79,20.7803
488200,KIWOOM K-2차전지북미공급망,2,domestic_theme,위험자산,KRX,12997.0,78,16.7365
391600,ACE 미국친환경그린테마,4,overseas_equity,위험자산,USA,11854.0,76,2.145
435530,KIWOOM TDF2030액티브,7,mixed_bond,안전자산,KRX,14940.0,75,0.2686
368680,KODEX K-뉴딜디지털플러스,2,domestic_theme,위험자산,KRX,8392.0,75,-4.6236
256450,PLUS 심천차이넥스트(합성),4,overseas_equity,위험자산,USA,15245.0,74,5.3127
404540,TIGER KRX기후변화솔루션,2,domestic_theme,위험자산,KRX,21243.0,74,30.0476
139240,TIGER 200 철강소재,2,domestic_theme,위험자산,KRX,13686.0,74,6.1332
291890,KODEX MSCI EM선물(H),4,overseas_equity,위험자산,EM,10497.0,73,-0.2993
0132D0,KoAct 글로벌K컬처밸류체인액티브,7,mixed_bond,안전자산,KRX,9816.0,73,-5.6539
244670,KODEX 밸류Plus,2,domestic_theme,위험자산,KRX,12009.0,72,11.1699
316300,ACE 싱가포르리츠,7,mixed_bond,안전자산,KRX,14232.0,71,-3.5339
456200,PLUS 미국달러SOFR금리액티브(합성),6,bond_money_market,안전자산,KRX,63820.0,71,2.8025
488480,RISE 일본섹터TOP4Plus,4,overseas_equity,위험자산,Japan,12866.0,70,4.0233
0078V0,PLUS 미국로보택시,4,overseas_equity,위험자산,USA,10522.0,68,-18.9831
189400,PLUS 글로벌MSCI(합성 H),4,overseas_equity,위험자산,USA,22540.0,68,-4.5806
395750,PLUS ESG가치주액티브,2,domestic_theme,위험자산,KRX,16513.0,66,29.3999
307510,TIGER 의료기기,2,domestic_theme,위험자산,KRX,18807.0,65,1.5102
315270,TIGER 200커뮤니케이션서비스,2,domestic_theme,위험자산,KRX,21537.0,65,-1.9884
314700,HANARO 농업융복합산업,2,domestic_theme,위험자산,KRX,11685.0,64,2.7752
402460,HANARO Fn K-메타버스MZ,2,domestic_theme,위험자산,KRX,9659.0,63,11.0718
474390,SOL 국고채30년액티브,6,bond_money_market,안전자산,KRX,46696.0,62,-7.0943
295000,RISE 국채선물10년,6,bond_money_market,안전자산,KRX,52369.0,60,-2.5407
138920,KODEX 콩선물(H),5,commodity,위험자산,KRX,11881.0,60,8.1459
400590,SOL 글로벌탄소배출권선물ICE(합성),4,overseas_equity,위험자산,Global,11927.0,59,-25.1994
407300,HANARO Fn골프테마,2,domestic_theme,위험자산,KRX,10901.0,59,12.2753
483030,KIWOOM 미국블록버스터바이오테크의약품+,4,overseas_equity,위험자산,USA,11178.0,56,-0.0021
0114X0,RISE 글로벌게임테크TOP3Plus,4,overseas_equity,위험자산,Global,7866.0,55,-15.5721
289670,PLUS 국채선물10년,6,bond_money_market,안전자산,KRX,53015.0,55,-2.5408
432600,RISE 국채선물3년,6,bond_money_market,안전자산,KRX,54729.0,55,-0.8715
476000,UNICORN 포스트IPO액티브,2,domestic_theme,위험자산,KRX,12097.0,54,3.3731
490330,KoAct 미국치매&뇌질환치료제액티브,4,overseas_equity,위험자산,USA,12056.0,54,-4.9252
261920,ACE MSCI필리핀(합성),4,overseas_equity,위험자산,Other_Overseas,13257.0,53,-1.709
334690,RISE 팔라듐선물(H),5,commodity,위험자산,KRX,6592.0,53,-31.5798
321410,KODEX 멀티에셋하이인컴(H),7,mixed_bond,안전자산,KRX,10414.0,52,-0.2565
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),7,mixed_bond,안전자산,KRX,10380.0,52,-3.5982
397420,RISE 국채선물5년추종,6,bond_money_market,안전자산,KRX,50529.0,52,-1.3607
220130,SOL 차이나강소기업CSI500(합성 H),4,overseas_equity,위험자산,China,6414.0,50,3.9297
476310,RISE 글로벌비만산업TOP2+,4,overseas_equity,위험자산,Global,9157.0,50,-12.9339
427120,RISE AI플랫폼,2,domestic_theme,위험자산,KRX,6832.0,49,-7.0769
400580,SOL 유럽탄소배출권선물S&P(H),4,overseas_equity,위험자산,USA,9840.0,49,-23.8051
498610,RISE 인도디지털성장,4,overseas_equity,위험자산,India,8243.0,49,-24.8241
244660,KODEX 퀄리티Plus,2,domestic_theme,위험자산,KRX,9866.0,49,3.8502
267440,RISE 미국장기국채선물(H),6,bond_money_market,안전자산,KRX,8262.0,49,-2.7963
0050E0,PLUS 미국AI에이전트,4,overseas_equity,위험자산,USA,8022.0,48,-23.4451
401590,HANARO 글로벌탄소배출권선물ICE(합성),4,overseas_equity,위험자산,Global,9549.0,48,-25.2935
373790,KIWOOM 미국방어배당성장나스닥,4,overseas_equity,위험자산,USA,16511.0,47,3.8015
0015K0,TIGER 미국소비트렌드액티브,4,overseas_equity,위험자산,USA,7308.0,46,-15.8896
266550,PLUS 중형주저변동50,2,domestic_theme,위험자산,KRX,18346.0,46,16.211
394350,KIWOOM 글로벌퓨처모빌리티,4,overseas_equity,위험자산,Global,15297.0,46,-5.2599
226380,ACE Fn성장소비주도주,2,domestic_theme,위험자산,KRX,6467.0,45,-3.7263
227560,TIGER 200 생활소비재,2,domestic_theme,위험자산,KRX,13177.0,45,5.9646
0010E0,ACE FTSE WGBI Korea,6,bond_money_market,안전자산,KRX,91916.0,44,-3.9325
277650,TIGER 코스피중형주,2,domestic_theme,위험자산,KRX,22281.0,44,12.5321
488210,KIWOOM K-반도체북미공급망,2,domestic_theme,위험자산,KRX,20992.0,42,62.2292
238670,PLUS 스마트베타Quality채권혼합,7,mixed_bond,안전자산,KRX,12873.0,39,4.2914
227550,TIGER 200 산업재,2,domestic_theme,위험자산,KRX,13646.0,36,28.2038
470310,UNICORN 생성형AI강소기업액티브,2,domestic_theme,위험자산,KRX,14089.0,35,22.4679
454180,KIWOOM 차이나내수소비TOP CSI,4,overseas_equity,위험자산,China,8678.0,35,-8.1121
424460,HANARO 글로벌워터MSCI(합성),4,overseas_equity,위험자산,Global,15759.0,31,0.3556
426330,KIWOOM 미국ETF산업STOXX,4,overseas_equity,위험자산,USA,15626.0,31,-4.956
0079X0,ACE BYD밸류체인액티브,4,overseas_equity,위험자산,Other_Overseas,12186.0,31,-1.98
489010,PLUS 글로벌AI인프라,4,overseas_equity,위험자산,USA,17351.0,26,7.4375
441330,KIWOOM 차이나A50커넥트MSCI,4,overseas_equity,위험자산,China,12606.0,25,-6.3432
460280,KIWOOM Fn유전자혁신기술,2,domestic_theme,위험자산,KRX,13522.0,14,5.5155
